Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
H.R. 9009,https://www.congress.gov/bill/117th-congress/house-bill/9009,117,Introduced in House,IH,Federal Prison Oversight Act,https://www.congress.gov/117/bills/hr9009/generated/BILLS-117hr9009ih.html,https://www.congress.gov/117/bills/hr9009/BILLS-117hr9009ih.pdf
H.R. 4986,https://www.congress.gov/bill/117th-congress/house-bill/4986,117,Introduced in House,IH,Refund to Rainy Day Savings Act,https://www.congress.gov/117/bills/hr4986/generated/BILLS-117hr4986ih.html,https://www.congress.gov/117/bills/hr4986/BILLS-117hr4986ih.pdf
H.R. 4670,https://www.congress.gov/bill/117th-congress/house-bill/4670,117,Introduced in House,IH,Advanced Safe Testing at Residence Telehealth Act of 2021,https://www.congress.gov/117/bills/hr4670/generated/BILLS-117hr4670ih.html,https://www.congress.gov/117/bills/hr4670/BILLS-117hr4670ih.pdf
H.R. 3580,https://www.congress.gov/bill/117th-congress/house-bill/3580,117,Introduced in House,IH,Eviction Prevention Act of 2021,https://www.congress.gov/117/bills/hr3580/generated/BILLS-117hr3580ih.html,https://www.congress.gov/117/bills/hr3580/BILLS-117hr3580ih.pdf
H.R. 2864,https://www.congress.gov/bill/117th-congress/house-bill/2864,117,Introduced in House,IH,Clean Slate Act of 2021,https://www.congress.gov/117/bills/hr2864/generated/BILLS-117hr2864ih.html,https://www.congress.gov/117/bills/hr2864/BILLS-117hr2864ih.pdf
H.R. 7866,https://www.congress.gov/bill/117th-congress/house-bill/7866,117,Introduced in House,IH,Giving Disadvantaged Businesses Opportunities for Success Act,https://www.congress.gov/117/bills/hr7866/generated/BILLS-117hr7866ih.html,https://www.congress.gov/117/bills/hr7866/BILLS-117hr7866ih.pdf
H.R. 6104,https://www.congress.gov/bill/117th-congress/house-bill/6104,117,Introduced in House,IH,Building the Next Generation of Federal Employees Act,https://www.congress.gov/117/bills/hr6104/generated/BILLS-117hr6104ih.html,https://www.congress.gov/117/bills/hr6104/BILLS-117hr6104ih.pdf
H.Res. 8,https://www.congress.gov/bill/117th-congress/house-resolution/8,117,Engrossed in House,EH,"Adopting the Rules of the House of Representatives for the One Hundred Seventeenth Congress, and for other purposes.",https://www.congress.gov/117/bills/hres8/generated/BILLS-117hres8eh.html,https://www.congress.gov/117/bills/hres8/BILLS-117hres8eh.pdf
H.R. 3967,https://www.congress.gov/bill/117th-congress/house-bill/3967,117,Introduced in House,IH,Honoring our PACT Act of 2022,https://www.congress.gov/117/bills/hr3967/generated/BILLS-117hr3967ih.html,https://www.congress.gov/117/bills/hr3967/BILLS-117hr3967ih.pdf
H.R. 2119,https://www.congress.gov/bill/117th-congress/house-bill/2119,117,Engrossed in House,EH,Family Violence Prevention and Services Improvement Act of 2021,https://www.congress.gov/117/bills/hr2119/generated/BILLS-117hr2119eh.html,https://www.congress.gov/117/bills/hr2119/BILLS-117hr2119eh.pdf
H.R. 2119,https://www.congress.gov/bill/117th-congress/house-bill/2119,117,Placed on Calendar Senate,PCS,Family Violence Prevention and Services Improvement Act of 2021,https://www.congress.gov/117/bills/hr2119/generated/BILLS-117hr2119pcs.html,https://www.congress.gov/117/bills/hr2119/BILLS-117hr2119pcs.pdf
H.R. 7309,https://www.congress.gov/bill/117th-congress/house-bill/7309,117,Engrossed in House,EH,Workforce Innovation and Opportunity Act of 2022,https://www.congress.gov/117/bills/hr7309/generated/BILLS-117hr7309eh.html,https://www.congress.gov/117/bills/hr7309/BILLS-117hr7309eh.pdf
H.R. 7309,https://www.congress.gov/bill/117th-congress/house-bill/7309,117,Referred in Senate,RFS,Workforce Innovation and Opportunity Act of 2022,https://www.congress.gov/117/bills/hr7309/generated/BILLS-117hr7309rfs.html,https://www.congress.gov/117/bills/hr7309/BILLS-117hr7309rfs.pdf
H.R. 7309,https://www.congress.gov/bill/117th-congress/house-bill/7309,117,Introduced in House,IH,Workforce Innovation and Opportunity Act of 2022,https://www.congress.gov/117/bills/hr7309/generated/BILLS-117hr7309ih.html,https://www.congress.gov/117/bills/hr7309/BILLS-117hr7309ih.pdf
H.R. 7309,https://www.congress.gov/bill/117th-congress/house-bill/7309,117,Reported in House,RH,Workforce Innovation and Opportunity Act of 2022,https://www.congress.gov/117/bills/hr7309/generated/BILLS-117hr7309rh.html,https://www.congress.gov/117/bills/hr7309/BILLS-117hr7309rh.pdf
H.R. 7392,https://www.congress.gov/bill/117th-congress/house-bill/7392,117,Introduced in House,IH,Strengthening Job Corps Act of 2022,https://www.congress.gov/117/bills/hr7392/generated/BILLS-117hr7392ih.html,https://www.congress.gov/117/bills/hr7392/BILLS-117hr7392ih.pdf
H.R. 2243,https://www.congress.gov/bill/117th-congress/house-bill/2243,117,Introduced in House,IH,Fair Pay Act of 2021,https://www.congress.gov/117/bills/hr2243/generated/BILLS-117hr2243ih.html,https://www.congress.gov/117/bills/hr2243/BILLS-117hr2243ih.pdf
H.R. 1010,https://www.congress.gov/bill/117th-congress/house-bill/1010,117,Introduced in House,IH,Ushering Progress by Leveraging Innovation and Future Technology Act of 2021,https://www.congress.gov/117/bills/hr1010/generated/BILLS-117hr1010ih.html,https://www.congress.gov/117/bills/hr1010/BILLS-117hr1010ih.pdf
H.R. 485,https://www.congress.gov/bill/117th-congress/house-bill/485,117,Engrossed in House,EH,Stronger Child Abuse Prevention and Treatment Act,https://www.congress.gov/117/bills/hr485/generated/BILLS-117hr485eh.html,https://www.congress.gov/117/bills/hr485/BILLS-117hr485eh.pdf
H.R. 485,https://www.congress.gov/bill/117th-congress/house-bill/485,117,Introduced in House,IH,Stronger Child Abuse Prevention and Treatment Act,https://www.congress.gov/117/bills/hr485/generated/BILLS-117hr485ih.html,https://www.congress.gov/117/bills/hr485/BILLS-117hr485ih.pdf
H.R. 485,https://www.congress.gov/bill/117th-congress/house-bill/485,117,Referred in Senate,RFS,Stronger Child Abuse Prevention and Treatment Act,https://www.congress.gov/117/bills/hr485/generated/BILLS-117hr485rfs.html,https://www.congress.gov/117/bills/hr485/BILLS-117hr485rfs.pdf
H.R. 3974,https://www.congress.gov/bill/117th-congress/house-bill/3974,117,Introduced in House,IH,Trade Adjustment Assistance Modernization Act of 2021,https://www.congress.gov/117/bills/hr3974/generated/BILLS-117hr3974ih.html,https://www.congress.gov/117/bills/hr3974/BILLS-117hr3974ih.pdf
H.R. 3967,https://www.congress.gov/bill/117th-congress/house-bill/3967,117,Reported in House,RH,Honoring our PACT Act of 2022,https://www.congress.gov/117/bills/hr3967/generated/BILLS-117hr3967rh.html,https://www.congress.gov/117/bills/hr3967/BILLS-117hr3967rh.pdf
H.R. 2119,https://www.congress.gov/bill/117th-congress/house-bill/2119,117,Introduced in House,IH,Family Violence Prevention and Services Improvement Act of 2021,https://www.congress.gov/117/bills/hr2119/generated/BILLS-117hr2119ih.html,https://www.congress.gov/117/bills/hr2119/BILLS-117hr2119ih.pdf
H.R. 8327,https://www.congress.gov/bill/117th-congress/house-bill/8327,117,Introduced in House,IH,Stable Families Act of 2022,https://www.congress.gov/117/bills/hr8327/generated/BILLS-117hr8327ih.html,https://www.congress.gov/117/bills/hr8327/BILLS-117hr8327ih.pdf
H.R. 5676,https://www.congress.gov/bill/117th-congress/house-bill/5676,117,Introduced in House,IH,PREP Act,https://www.congress.gov/117/bills/hr5676/generated/BILLS-117hr5676ih.html,https://www.congress.gov/117/bills/hr5676/BILLS-117hr5676ih.pdf
H.R. 3833,https://www.congress.gov/bill/117th-congress/house-bill/3833,117,Introduced in House,IH,Equal Dignity for Married Taxpayers Act of 2021,https://www.congress.gov/117/bills/hr3833/generated/BILLS-117hr3833ih.html,https://www.congress.gov/117/bills/hr3833/BILLS-117hr3833ih.pdf
H.R. 676,https://www.congress.gov/bill/117th-congress/house-bill/676,117,Introduced in House,IH,Learning Recovery Act of 2021,https://www.congress.gov/117/bills/hr676/generated/BILLS-117hr676ih.html,https://www.congress.gov/117/bills/hr676/BILLS-117hr676ih.pdf
H.R. 8862,https://www.congress.gov/bill/117th-congress/house-bill/8862,117,Introduced in House,IH,PRO–LIFE Act of 2022,https://www.congress.gov/117/bills/hr8862/generated/BILLS-117hr8862ih.html,https://www.congress.gov/117/bills/hr8862/BILLS-117hr8862ih.pdf
H.R. 7116,https://www.congress.gov/bill/117th-congress/house-bill/7116,117,Introduced in House,IH,9–8–8 Implementation Act of 2022,https://www.congress.gov/117/bills/hr7116/generated/BILLS-117hr7116ih.html,https://www.congress.gov/117/bills/hr7116/BILLS-117hr7116ih.pdf
H.R. 4801,https://www.congress.gov/bill/117th-congress/house-bill/4801,117,Introduced in House,IH,Protecting the Information of our Vulnerable Children and Youth Act,https://www.congress.gov/117/bills/hr4801/generated/BILLS-117hr4801ih.html,https://www.congress.gov/117/bills/hr4801/BILLS-117hr4801ih.pdf
H.R. 4403,https://www.congress.gov/bill/117th-congress/house-bill/4403,117,Introduced in House,IH,Opening Doors for Youth Act of 2021,https://www.congress.gov/117/bills/hr4403/generated/BILLS-117hr4403ih.html,https://www.congress.gov/117/bills/hr4403/BILLS-117hr4403ih.pdf
H.R. 3510,https://www.congress.gov/bill/117th-congress/house-bill/3510,117,Introduced in House,IH,First Step Implementation Act of 2021,https://www.congress.gov/117/bills/hr3510/generated/BILLS-117hr3510ih.html,https://www.congress.gov/117/bills/hr3510/BILLS-117hr3510ih.pdf
H.R. 9615,https://www.congress.gov/bill/117th-congress/house-bill/9615,117,Introduced in House,IH,Fair Play for Women Act,https://www.congress.gov/117/bills/hr9615/generated/BILLS-117hr9615ih.html,https://www.congress.gov/117/bills/hr9615/BILLS-117hr9615ih.pdf
H.R. 5296,https://www.congress.gov/bill/117th-congress/house-bill/5296,117,Introduced in House,IH,Preventing HEAT Illness and Deaths Act of 2021,https://www.congress.gov/117/bills/hr5296/generated/BILLS-117hr5296ih.html,https://www.congress.gov/117/bills/hr5296/BILLS-117hr5296ih.pdf
H.R. 3959,https://www.congress.gov/bill/117th-congress/house-bill/3959,117,Introduced in House,IH,American Renewable Energy Act of 2021,https://www.congress.gov/117/bills/hr3959/generated/BILLS-117hr3959ih.html,https://www.congress.gov/117/bills/hr3959/BILLS-117hr3959ih.pdf
H.R. 3815,https://www.congress.gov/bill/117th-congress/house-bill/3815,117,Introduced in House,IH,PRIDE Act of 2021,https://www.congress.gov/117/bills/hr3815/generated/BILLS-117hr3815ih.html,https://www.congress.gov/117/bills/hr3815/BILLS-117hr3815ih.pdf
H.R. 957,https://www.congress.gov/bill/117th-congress/house-bill/957,117,Introduced in House,IH,Protecting Moms and Babies Against Climate Change Act,https://www.congress.gov/117/bills/hr957/generated/BILLS-117hr957ih.html,https://www.congress.gov/117/bills/hr957/BILLS-117hr957ih.pdf
H.R. 903,https://www.congress.gov/bill/117th-congress/house-bill/903,117,Engrossed in House,EH,Rights for the TSA Workforce Act of 2021,https://www.congress.gov/117/bills/hr903/generated/BILLS-117hr903eh.html,https://www.congress.gov/117/bills/hr903/BILLS-117hr903eh.pdf
H.R. 903,https://www.congress.gov/bill/117th-congress/house-bill/903,117,Referred in Senate,RFS,Rights for the TSA Workforce Act of 2021,https://www.congress.gov/117/bills/hr903/generated/BILLS-117hr903rfs.html,https://www.congress.gov/117/bills/hr903/BILLS-117hr903rfs.pdf
H.R. 131,https://www.congress.gov/bill/117th-congress/house-bill/131,117,Introduced in House,IH,Kalief’s Law,https://www.congress.gov/117/bills/hr131/generated/BILLS-117hr131ih.html,https://www.congress.gov/117/bills/hr131/BILLS-117hr131ih.pdf
H.Res. 132,https://www.congress.gov/bill/117th-congress/house-resolution/132,117,Introduced in House,IH,Recognizing people of African descent and Black Europeans.,https://www.congress.gov/117/bills/hres132/generated/BILLS-117hres132ih.html,https://www.congress.gov/117/bills/hres132/BILLS-117hres132ih.pdf
H.R. 9602,https://www.congress.gov/bill/117th-congress/house-bill/9602,117,Introduced in House,IH,Maternal Health Pandemic Response Act of 2022,https://www.congress.gov/117/bills/hr9602/generated/BILLS-117hr9602ih.html,https://www.congress.gov/117/bills/hr9602/BILLS-117hr9602ih.pdf
H.R. 9182,https://www.congress.gov/bill/117th-congress/house-bill/9182,117,Introduced in House,IH,EV Freedom Act,https://www.congress.gov/117/bills/hr9182/generated/BILLS-117hr9182ih.html,https://www.congress.gov/117/bills/hr9182/BILLS-117hr9182ih.pdf
H.R. 8557,https://www.congress.gov/bill/117th-congress/house-bill/8557,117,Introduced in House,IH,Marijuana Misdemeanor Expungement Act,https://www.congress.gov/117/bills/hr8557/generated/BILLS-117hr8557ih.html,https://www.congress.gov/117/bills/hr8557/BILLS-117hr8557ih.pdf
H.R. 7232,https://www.congress.gov/bill/117th-congress/house-bill/7232,117,Introduced in House,IH,9–8–8 and Parity Assistance Act of 2022,https://www.congress.gov/117/bills/hr7232/generated/BILLS-117hr7232ih.html,https://www.congress.gov/117/bills/hr7232/BILLS-117hr7232ih.pdf
H.R. 5807,https://www.congress.gov/bill/117th-congress/house-bill/5807,117,Introduced in House,IH,DATA Privacy Act,https://www.congress.gov/117/bills/hr5807/generated/BILLS-117hr5807ih.html,https://www.congress.gov/117/bills/hr5807/BILLS-117hr5807ih.pdf
H.R. 2038,https://www.congress.gov/bill/117th-congress/house-bill/2038,117,Introduced in House,IH,BUILD GREEN Infrastructure and Jobs Act,https://www.congress.gov/117/bills/hr2038/generated/BILLS-117hr2038ih.html,https://www.congress.gov/117/bills/hr2038/BILLS-117hr2038ih.pdf
H.R. 2030,https://www.congress.gov/bill/117th-congress/house-bill/2030,117,Introduced in House,IH,College Transparency Act,https://www.congress.gov/117/bills/hr2030/generated/BILLS-117hr2030ih.html,https://www.congress.gov/117/bills/hr2030/BILLS-117hr2030ih.pdf
H.R. 1816,https://www.congress.gov/bill/117th-congress/house-bill/1816,117,Introduced in House,IH,Information Transparency & Personal Data Control Act,https://www.congress.gov/117/bills/hr1816/generated/BILLS-117hr1816ih.html,https://www.congress.gov/117/bills/hr1816/BILLS-117hr1816ih.pdf
H.R. 1681,https://www.congress.gov/bill/117th-congress/house-bill/1681,117,Introduced in House,IH,COVID–19 in Immigration Detention Data Transparency Act,https://www.congress.gov/117/bills/hr1681/generated/BILLS-117hr1681ih.html,https://www.congress.gov/117/bills/hr1681/BILLS-117hr1681ih.pdf
H.R. 1414,https://www.congress.gov/bill/117th-congress/house-bill/1414,117,Introduced in House,IH,Restoring Integrity to America’s Elections Act,https://www.congress.gov/117/bills/hr1414/generated/BILLS-117hr1414ih.html,https://www.congress.gov/117/bills/hr1414/BILLS-117hr1414ih.pdf
H.R. 925,https://www.congress.gov/bill/117th-congress/house-bill/925,117,Introduced in House,IH,Data to Save Moms Act,https://www.congress.gov/117/bills/hr925/generated/BILLS-117hr925ih.html,https://www.congress.gov/117/bills/hr925/BILLS-117hr925ih.pdf
H.R. 7549,https://www.congress.gov/bill/117th-congress/house-bill/7549,117,Introduced in House,IH,Seasonal Worker Solidarity Act of 2022,https://www.congress.gov/117/bills/hr7549/generated/BILLS-117hr7549ih.html,https://www.congress.gov/117/bills/hr7549/BILLS-117hr7549ih.pdf
